location,density_per_km
United_States-Florida-Suwannee_County,42.78505325317383
United_States-Florida-Taylor_County,1293.7611083984375
United_States-Florida-Union_County,3.85028076171875
United_States-Florida-Volusia_County,42.177677154541016
United_States-Florida-Wakulla_County,43.01987838745117
United_States-Florida-Walton_County,492.47406005859375
United_States-Florida-Washington_County,7.217485427856445
United_States_Virgin_Islands,835.0464477539062
United_States_Virgin_Islands-Saint_Thomas,835.0464477539062
United_States_Virgin_Islands-Saint_Croix,113.24844360351562
United_States_Virgin_Islands-Saint_John,37.42814636230469
