location,mosquito_dist
Colombia-Cundinamarca-Gachala,0.30699795642099814
Colombia-Cundinamarca-Gachancipa,0.482901004126021
Colombia-Cundinamarca-Gacheta,0.4448652944199994
Colombia-Cundinamarca-Gama,0.3749716561299991
Colombia-Cundinamarca-Girardot,3.0990690770025435e-05
Colombia-Cundinamarca-Granada,0.19236622752200075
Colombia-Cundinamarca-Guacheta,0.9708079353460126
Colombia-Cundinamarca-Guaduas,0.15203715900200085
Colombia-Cundinamarca-Guasca,0.40280858929999463
Colombia-Cundinamarca-Guataqui,0.04737576985700007
Colombia-Cundinamarca-Guatavita,0.4916715519050082
Colombia-Cundinamarca-Guayabal_De_Siquima,0.05680523441800016
Colombia-Cundinamarca-Guayabetal,0.034857547599997166
Colombia-Cundinamarca-Gutierrez,0.13459712064499355
Colombia-Cundinamarca-Jerusalen,0.05426998287999803
Colombia-Cundinamarca-Junin,0.41144713951299927
Colombia-Cundinamarca-La_Calera,0.25785450560199685
Colombia-Cundinamarca-La_Mesa,5.3413804999769106e-05
Colombia-Cundinamarca-La_Palma,0.08640250197800345
Colombia-Cundinamarca-La_Pena,0.13881421118164544
Colombia-Cundinamarca-La_Vega,0.14702661350500032
Colombia-Cundinamarca-Lenguazaque,0.9387650673502206
Colombia-Cundinamarca-Macheta,0.8672538867399965
Colombia-Cundinamarca-Madrid,0.051744203338609865
Colombia-Cundinamarca-Manta,0.7467463293049981
Colombia-Cundinamarca-Medina,0.2069321848099993
Colombia-Cundinamarca-Mosquera,0.06191215142600402
Colombia-Cundinamarca-Narino,0.6214334044010086
Colombia-Cundinamarca-Nemocon,0.5295817313769979
Colombia-Cundinamarca-Nilo,0.032477265145999655
Colombia-Cundinamarca-Nimaima,0.18559640500000385
Colombia-Cundinamarca-Nocaima,0.19245961225000013
Colombia-Cundinamarca-Venecia,0.09291824133300132
Colombia-Cundinamarca-Pacho,0.3484950401480008
Colombia-Cundinamarca-Paime,0.2738003682410069
Colombia-Cundinamarca-Pandi,0.11008235850099939
Colombia-Cundinamarca-Paratebueno,0.14443626223300451
Colombia-Cundinamarca-Pasca,0.13226523602900095
Colombia-Cundinamarca-Puerto_Salgar,0.0006027796450000691
Colombia-Cundinamarca-Puli,0.06115505388541162
Colombia-Cundinamarca-Quebradanegra,0.1467971853770027
Colombia-Cundinamarca-Quetame,0.08220345188899614
Colombia-Cundinamarca-Quipile,0.019004856999998355
Colombia-Cundinamarca-Apulo,0.02711842963999992
Colombia-Cundinamarca-Rafael_Reyes_Apulo,0.027310670136010178
Colombia-Cundinamarca-Ricaurte,0.0012818945059988951
Colombia-Cundinamarca-San_Antonio_Del_Tequendama,0.014077927382021786
Colombia-Cundinamarca-San_Bernardo,0.3942689413456768
Colombia-Cundinamarca-San_Cayetano,0.38249258208801123
Colombia-Cundinamarca-San_Francisco,0.14362736049999875
Colombia-Cundinamarca-San_Juan_De_Rio_Seco,0.06600008969000093
Colombia-Cundinamarca-Sasaima,0.10623334078900125
Colombia-Cundinamarca-Sesquile,0.6172721074489966
Colombia-Cundinamarca-Sibate,0.06540197367700136
Colombia-Cundinamarca-Silvania,0.06258708392400021
Colombia-Cundinamarca-Simijaca,0.6720699750850162
Colombia-Cundinamarca-Soacha,0.0689300133575448
Colombia-Cundinamarca-Sopo,0.35198288065080907
Colombia-Cundinamarca-Subachoque,0.17204865422599824
Colombia-Cundinamarca-Suesca,0.6659651084650017
Colombia-Cundinamarca-Supata,0.23272114056500037
Colombia-Cundinamarca-Susa,0.7315521156500056
Colombia-Cundinamarca-Sutatausa,0.7091225499140085
Colombia-Cundinamarca-Tabio,0.21631629360800292
Colombia-Cundinamarca-Tausa,0.6497629384968084
Colombia-Cundinamarca-Tena,0.0067120979050012495
Colombia-Cundinamarca-Tenjo,0.15896467902499992
Colombia-Cundinamarca-Tibacuy,0.07992081016899984
Colombia-Cundinamarca-Tibirita,0.8300989698758078
Colombia-Cundinamarca-Tocaima,0.052247842954000645
Colombia-Cundinamarca-Tocancipa,0.4183053291684097
Colombia-Cundinamarca-Topaipi,0.1488587633010019
Colombia-Cundinamarca-Ubala,0.3614438507299997
Colombia-Cundinamarca-Ubaque,0.19762009936399938
Colombia-Cundinamarca-Villa_De_San_Diego_De_Ubate,0.7445631378600173
Colombia-Cundinamarca-Une,0.21232000968100143
Colombia-Cundinamarca-Utica,0.10430569350500396
Colombia-Cundinamarca-Vergara,0.21572555803300802
Colombia-Cundinamarca-Viani,0.06377091828999852
Colombia-Cundinamarca-Villagomez,0.25668736856100854
Colombia-Cundinamarca-Villapinzon,1.097146959381009
Colombia-Cundinamarca-Villeta,0.13816548148000038
Colombia-Cundinamarca-Viota,0.039291482476999116
Colombia-Cundinamarca-Yacopi,0.10997661877200611
Colombia-Cundinamarca-Zipacon,0.022403476356997416
Colombia-Cundinamarca-Zipaquira,0.3750080506009994
Colombia-Choco-Quibdo,3.176603299999819e-05
Colombia-Choco-Acandi,0.4695684322809849
Colombia-Choco-Alto_Baudo,0.13545691241299726
Colombia-Choco-Atrato,0.6102605280700135
Colombia-Choco-Bagado,0.13220557448400502
Colombia-Choco-Bahia_Solano,0.8478439644199771
Colombia-Choco-Bajo_Baudo,0.5246476009632397
Colombia-Choco-Belen_De_Bajira,0.5311239559089997
Colombia-Choco-Bojaya,0.8562318849828355
Colombia-Choco-El_Canton_Del_San_Pablo,0.1298712217999988
Colombia-Choco-Carmen_Del_Darien,5.031519399994668e-06
Colombia-Choco-Certegui,0.08657380250000199
Colombia-Choco-Condoto,0.3605493283570022
Colombia-Choco-El_Carmen_De_Atrato,0.3022230612420149
Colombia-Choco-El_Litoral_Del_San_Juan,0.6091642291117015
Colombia-Choco-Istmina,0.2846588645439998
Colombia-Choco-Jurado,2.059873841991987
Colombia-Choco-Lloro,0.04857206375801354
Colombia-Choco-Medio_Atrato,0.09682759426336932
Colombia-Choco-Medio_Baudo,0.40858124632624276
Colombia-Choco-Medio_San_Juan,0.03331048631300142
Colombia-Choco-Novita,0.5403299796900003
Colombia-Choco-Nuqui,0.38069777743860234
Colombia-Choco-Rio_Iro,0.315710266873041
Colombia-Choco-Rio_Quito,0.039930490343197865
Colombia-Choco-Riosucio,0.6572361382632124
Colombia-Choco-San_Jose_Del_Palmar,0.4655018728000042
Colombia-Choco-Sipi,0.8878173525000164
Colombia-Choco-Tado,0.18887676986460888
Colombia-Choco-Unguia,0.13478050822399734
Colombia-Choco-Union_Panamericana,0.1471084753000007
Colombia-Huila-Neiva,1.8011256177456987
Colombia-Huila-Acevedo,0.11556253282499995
Colombia-Huila-Agrado,0.4395473995942116
Colombia-Huila-Aipe,1.3476970853810009
Colombia-Huila-Algeciras,0.8971006480262073
Colombia-Huila-Altamira,0.2315213715689998
Colombia-Huila-Baraya,1.3782653749059983
Colombia-Huila-Campoalegre,1.2091751800441957
Colombia-Huila-Colombia,0.03331048631300142
Colombia-Huila-Elias,0.2688941986800134
Colombia-Huila-Garzon,0.33184309793941036
Colombia-Huila-Gigante,0.5877327335930005
Colombia-Huila-Guadalupe,0.8356563205220003
Colombia-Huila-Hobo,0.9490102951698084
Colombia-Huila-Iquira,1.0611335200320005
Colombia-Huila-Isnos,0.46880623743699595
Colombia-Huila-La_Argentina,0.47807250709700244
Colombia-Huila-La_Plata,0.6779591562806124
Colombia-Huila-Nataga,0.9016039766209981
Colombia-Huila-Oporapa,0.3207602200348224
Colombia-Huila-Paicol,0.7179340413729993
Colombia-Huila-Palermo,1.4984768420769903
Colombia-Huila-Palestina,0.24627394450000015
Colombia-Huila-Pital,0.4598175803930029
Colombia-Huila-Pitalito,0.25164527956099725
Colombia-Huila-Rivera,1.4564407501698062
Colombia-Huila-Saladoblanco,0.33478441240499246
Colombia-Huila-San_Agustin,0.5093953112769941
Colombia-Huila-Santa_Maria,0.3931236637273786
Colombia-Huila-Suaza,0.1653770252409981
Colombia-Huila-Tarqui,0.29243885025800054
Colombia-Huila-Tesalia,0.7651737654530006
Colombia-Huila-Tello,1.6270797506448176
Colombia-Huila-Teruel,1.257895388698
Colombia-Huila-Timana,0.23639711763400062
Colombia-Huila-Villavieja,1.3360567330489908
Colombia-Huila-Yaguara,1.0975534936720015
Colombia-Guajira-Riohacha,4.853185044991327e-05
Colombia-Guajira-Albania,0.1398639604500007
Colombia-Guajira-Barrancas,0.007274423884609827
Colombia-Guajira-Dibulla,0.23106588504501338
Colombia-Guajira-Distraccion,0.001217756800000101
Colombia-Guajira-El_Molino,0.06208612130601084
Colombia-Guajira-Fonseca,1.7326354000000967e-05
Colombia-Guajira-Hatonuevo,0.03874576114099877
Colombia-Guajira-La_Jagua_Del_Pilar,0.19426146490088034
Colombia-Guajira-Maicao,7.367841466010181e-05
Colombia-Guajira-Manaure,0.19598322481300112
Colombia-Guajira-San_Juan_Del_Cesar,0.03758338770925104
Colombia-Guajira-Uribia,0.11289636291365086
Colombia-Guajira-Urumita,0.1360149034930038
Colombia-Guajira-Villanueva,0.09936277393699919
Colombia-Sta_Marta_DE-Santa_Marta,0.3931236637273786
Colombia-Magdalena-Sitio_Nuevo,0.0022487650000006113
Colombia-Magdalena-Algarrobo,0.5036095585000092
Colombia-Magdalena-Aracataca,0.352717352233998
Colombia-Magdalena-Ariguani,0.8607947529700103
Colombia-Magdalena-Cerro_San_Antonio,0.0769833587859989
Colombia-Magdalena-Chibolo,0.34080761502500306
Colombia-Magdalena-Cienaga,0.25881633773200274
Colombia-Magdalena-Concordia,0.12938205975699904
Colombia-Magdalena-El_Banco,2.795781789544988
Colombia-Magdalena-El_Pinon,0.036497590804999765
Colombia-Magdalena-El_Reten,0.26120465553801075
Colombia-Magdalena-Fundacion,0.3629094096454126
Colombia-Magdalena-Guamal,2.3959825281649896
Colombia-Magdalena-Nueva_Granada,0.7653440390980034
Colombia-Magdalena-Pedraza,0.17988437233741067
Colombia-Magdalena-Pijino_Del_Carmen,1.693733420829969
Colombia-Magdalena-Pivijay,0.043933634476999855
Colombia-Magdalena-Plato,0.6381697096890091
Colombia-Magdalena-Puebloviejo,0.22235554205300428
Colombia-Magdalena-Remolino,0.011559051236410689
Colombia-Magdalena-Sabanas_De_San_Angel,0.6327325610460087
Colombia-Magdalena-Salamina,0.6688901363400007
Colombia-Magdalena-San_Sebastian_De_Buenavista,2.005562833850008
Colombia-Magdalena-San_Zenon,1.8859264514182137
Colombia-Magdalena-Santa_Ana,1.6492596434570024
Colombia-Magdalena-Santa_Barbara_De_Pinto,1.3458121805000014
Colombia-Magdalena-Sitionuevo,0.0022487650000006113
Colombia-Magdalena-Tenerife,0.4844430591939996
Colombia-Magdalena-Zapayan,1.019373864344741
Colombia-Magdalena-Zona_Bananera,0.3470162499661369
Colombia-Meta-Villavicencio,7.244267090042815e-06
Colombia-Meta-Acacias,0.00017359020999984227
Colombia-Meta-Barranca_De_Upia,0.22813355467300084
Colombia-Meta-Cabuyaro,0.06270636429041127
Colombia-Meta-Castilla_La_Nueva,0.028031558452001244
Colombia-Meta-Cubarral,0.050888697777998676
Colombia-Meta-Cumaral,0.034853707347995706
Colombia-Meta-El_Calvario,0.046262275379998816
Colombia-Meta-El_Castillo,0.0008779298175699634
Colombia-Meta-El_Dorado,0.1097238001134539
Colombia-Meta-Fuente_De_Oro,0.28741006044500106
Colombia-Meta-Granada,0.19236622752200075
Colombia-Meta-Guamal,2.3959825281649896
Colombia-Meta-Mapiripan,0.3508452006609872
Colombia-Meta-Mesetas,0.4381529876259984
Colombia-Meta-La_Macarena,1.4501471540239919
Colombia-Meta-Uribe,0.897604313001997
Colombia-Meta-Lejanias,0.27594157784499923
Colombia-Meta-Puerto_Concordia,0.013190540052007097
Colombia-Meta-Puerto_Gaitan,0.8004144888580029
Colombia-Meta-Puerto_Lopez,1.849603999997417e-05
Colombia-Meta-Puerto_Lleras,0.6531353971600075
Colombia-Meta-Puerto_Rico,0.2800932919489949
Colombia-Meta-Restrepo,0.1381759792999999
Colombia-Meta-San_Carlos_De_Guaroa,0.2236112948499982
Colombia-Meta-San_Juan_De_Arama,0.4181325505999982
Colombia-Meta-San_Juanito,0.09612128370820962
Colombia-Meta-San_Martin,0.08317704092799987
Colombia-Meta-Vistahermosa,0.7261594518329998
Colombia-Narino-Pasto,0.46005016929468545
Colombia-Narino-Alban,0.05685176148799971
Colombia-Narino-Aldana,0.7347806325609851
Colombia-Narino-Ancuya,0.7678185474639936
Colombia-Narino-Arboleda,0.784243773063996
Colombia-Narino-Barbacoas,2.618517982599994
Colombia-Narino-Belen,0.00045130353983974627
Colombia-Narino-Buesaco,0.5921381751199972
Colombia-Narino-Colon,0.28105048125799686
Colombia-Narino-Consaca,0.6438480183399833
Colombia-Narino-Contadero,0.5203151505699862
Colombia-Narino-Cordoba,1.3387916023490096
Colombia-Narino-Cuaspud,0.7765288606689874
Colombia-Narino-Cumbal,0.9036119607769938
Colombia-Narino-Cumbitara,1.2212665315999942
Colombia-Narino-Chachagui,0.6463569284419883
Colombia-Narino-El_Charco,3.471008159241989
Colombia-Narino-El_Penol,0.10658220498492961
Colombia-Narino-El_Rosario,1.3677925839249914
Colombia-Narino-El_Tablon_De_Gomez,0.6256172953369965
Colombia-Narino-El_Tambo,1.079485770708997
Colombia-Narino-Funes,0.44482689536499487
Colombia-Narino-Guachucal,0.8256918088729918
Colombia-Narino-Guaitarilla,0.6756740298369978
Colombia-Narino-Gualmatan,0.5483240170689935
Colombia-Narino-Iles,0.5133766665459935
Colombia-Narino-Imues,0.540606541825983
Colombia-Narino-Ipiales,0.6163297197799965
Colombia-Narino-La_Cruz,0.8763865918449995
Colombia-Narino-La_Florida,0.6807881453299846
Colombia-Narino-La_Llanada,1.1484582144340025
Colombia-Narino-La_Tola,3.8913371461280137
Colombia-Narino-La_Union,0.15494573485802798
Colombia-Narino-Leiva,1.3155214523650203
Colombia-Narino-Linares,0.8912157273890156
Colombia-Narino-Los_Andes,0.1636691497587254
Colombia-Narino-Magsi,0.03331048631300142
Colombia-Narino-Mallama,1.2108837589596007
Colombia-Narino-Mosquera,0.06191215142600402
Colombia-Narino-Narino,0.6214334044010086
Colombia-Narino-Olaya_Herrera,4.629052028944024
Colombia-Narino-Ospina,0.6354861415999917
Colombia-Narino-Francisco_Pizarro,4.952426337999956
Colombia-Narino-Policarpa,1.268170700366804
Colombia-Narino-Potosi,0.5124895226599865
Colombia-Narino-Providencia,15.39248046352153
Colombia-Narino-Puerres,0.45035905120999326
Colombia-Narino-Pupiales,0.6351172929799934
Colombia-Narino-Ricaurte,0.0012818945059988951
Colombia-Narino-Roberto_Payan,3.012406736655975
Colombia-Narino-Samaniego,0.9519352970209803
Colombia-Narino-Sandona,0.7385460096249876
Colombia-Narino-San_Bernardo,0.3942689413456768
Colombia-Narino-San_Lorenzo,0.5858876999620013
Colombia-Narino-San_Pablo,0.1859339804329912
Colombia-Narino-San_Pedro_De_Cartago,0.8416981413159953
Colombia-Narino-Santa_Barbara,0.11955656324199995
Colombia-Narino-Santacruz,0.36921861777800113
Colombia-Narino-Sapuyes,0.6966213104586058
Colombia-Narino-Taminango,0.9795789086289952
Colombia-Narino-Tangua,0.455111133641805
Colombia-Narino-San_Andres_De_Tumaco,4.939917944580966
Colombia-Narino-Tuquerres,0.7333022630019882
Colombia-Narino-Yacuanquer,0.47958005192498954
Colombia-Norte_Santander-Cucuta,0.004168699976569841
Colombia-Norte_Santander-Abrego,0.5443449909462497
Colombia-Norte_Santander-Arboledas,0.20538356794400142
Colombia-Norte_Santander-Bochalema,0.13783482942499992
Colombia-Norte_Santander-Bucarasica,0.19781321209201158
Colombia-Norte_Santander-Cacota,0.2531957628340075
Colombia-Norte_Santander-Cachira,0.3206841981610069
Colombia-Norte_Santander-Chinacota,0.12867301814900023
Colombia-Norte_Santander-Chitaga,0.2073099097940106
Colombia-Norte_Santander-Convencion,1.1072821793650036
Colombia-Norte_Santander-Cucutilla,0.2552640748089987
Colombia-Norte_Santander-Durania,0.0889048619422104
Colombia-Norte_Santander-El_Carmen,1.2319258275999991
Colombia-Norte_Santander-El_Tarra,0.8553018322000023
Colombia-Norte_Santander-El_Zulia,0.027466519797001654
Colombia-Norte_Santander-Gramalote,0.12834041382100383
Colombia-Norte_Santander-Hacari,0.6599883565249912
Colombia-Norte_Santander-Herran,0.17365762068999974
Colombia-Norte_Santander-Labateca,0.38931190922000386
Colombia-Norte_Santander-La_Esperanza,0.08713947506500262
Colombia-Norte_Santander-La_Playa,0.7230834375459961
Colombia-Norte_Santander-Los_Patios,0.011680743264999804
Colombia-Norte_Santander-Lourdes,0.15415829889700478
Colombia-Norte_Santander-Mutiscua,0.17545051922500324
Colombia-Norte_Santander-Ocana,0.7475336002560076
Colombia-Norte_Santander-Pamplona,0.29169482240160616
Colombia-Norte_Santander-Pamplonita,0.2725055308420066
Colombia-Norte_Santander-Puerto_Santander,0.1957652456500004
Colombia-Norte_Santander-Ragonvalia,0.11837613929000038
Colombia-Norte_Santander-Salazar,0.15852534576499486
Colombia-Norte_Santander-San_Calixto,0.8232952706856232
Colombia-Norte_Santander-San_Cayetano,0.38249258208801123
Colombia-Norte_Santander-Santiago,0.24520129792899775
Colombia-Norte_Santander-Sardinata,0.15681001243300144
Colombia-Norte_Santander-Silos,0.14076494701200898
Colombia-Norte_Santander-Teorama,0.9851402613014135
Colombia-Norte_Santander-Tibu,0.6104431300249956
Colombia-Norte_Santander-Toledo,0.37737406776099897
Colombia-Norte_Santander-Villa_Caro,0.28429359701199924
Colombia-Norte_Santander-Villa_Del_Rosario,0.006689762472501223
Colombia-Quindio-Armenia,0.0006160384455999662
Colombia-Quindio-Buenavista,0.030235684073000202
Colombia-Quindio-Calarca,0.0035520490530009845
Colombia-Quindio-Circasia,0.011560180861000722
Colombia-Quindio-Cordoba,1.3387916023490096
Colombia-Quindio-Filandia,0.0228982515250005
Colombia-Quindio-Genova,0.07947914055401034
Colombia-Quindio-La_Tebaida,0.01248593464400018
Colombia-Quindio-Montenegro,0.002951884169000123
Colombia-Quindio-Pijao,0.03741556679999997
Colombia-Quindio-Quimbaya,0.011888130874000582
Colombia-Quindio-Salento,0.028228189104998875
Colombia-Risaralda-Pereira,0.07777173026375986
Colombia-Risaralda-Apia,0.3858388637940039
Colombia-Risaralda-Balboa,1.9990309692199963
Colombia-Risaralda-Belen_De_Umbria,0.47547490152999905
Colombia-Risaralda-Dosquebradas,0.09147630321220039
Colombia-Risaralda-Guatica,0.6264626108330014
Colombia-Risaralda-La_Celia,0.31004711606500057
Colombia-Risaralda-La_Virginia,0.15484140094899873
Colombia-Risaralda-Marsella,0.16660021729700028
Colombia-Risaralda-Mistrato,0.6211073264976101
Colombia-Risaralda-Pueblo_Rico,0.5823357132340129
Colombia-Risaralda-Quinchia,0.6587312637529995
Colombia-Risaralda-Santa_Rosa_De_Cabal,0.12170560674100102
Colombia-Risaralda-Santuario,0.3624300522399979
Colombia-Santander-Bucaramanga,9.492017155995082e-05
Colombia-Santander-Aguada,0.8029818206770116
Colombia-Santander-Albania,0.1398639604500007
Colombia-Santander-Aratoca,0.18274790403999963
Colombia-Santander-Barbosa,0.06079092348200325
Colombia-Santander-Barichara,0.23551259208200068
Colombia-Santander-Barrancabermeja,0.23829720120985798
Colombia-Santander-Betulia,0.15465793729999242
Colombia-Santander-Bolivar,1.8949261521680796
Colombia-Santander-Cabrera,0.19909898486100297
Colombia-Santander-California,0.0809318836999999
Colombia-Santander-Capitanejo,0.5174437670180104
Colombia-Santander-Carcasi,0.47690003676881443
Colombia-Santander-Cepita,0.1485971402000031
Colombia-Santander-Cerrito,0.09764597507199893
Colombia-Santander-Charala,0.6798127287250006
Colombia-Santander-Charta,0.04900796926100143
Colombia-Santander-Chima,0.6504289324999986
Colombia-Santander-Chipata,0.7184911802900038
Colombia-Santander-Cimitarra,0.2003595267358091
Colombia-Santander-Concepcion,0.09501733817000314
Colombia-Santander-Confines,0.5824301545729986
Colombia-Santander-Contratacion,0.7963324828442067
Colombia-Santander-Coromoro,0.6694932165800006
Colombia-Santander-Curiti,0.25801170091700204
Colombia-Santander-El_Carmen_De_Chucuri,0.3223332935329901
Colombia-Santander-El_Guacamayo,0.7857987504020127
Colombia-Santander-El_Penon,0.15341607820999859
Colombia-Santander-El_Playon,0.0930536785250023
Colombia-Santander-Encino,0.9473162197000008
Colombia-Santander-Enciso,0.37214475370001104
Colombia-Santander-Florian,0.4659002437130073
Colombia-Santander-Floridablanca,0.0015841532849000608
Colombia-Santander-Galan,0.1097238001134539
Colombia-Santander-Gambita,1.3368860985400013
Colombia-Santander-Giron,0.003725379367879443
Colombia-Santander-Guaca,0.12423023149000428
Colombia-Santander-Guadalupe,0.8356563205220003
Colombia-Santander-Guapota,0.6833443328679952
Colombia-Santander-Guavata,0.7485923335060033
Colombia-Santander-Gsepsa,1.2064253000939138
Colombia-Santander-Hato,0.35566963779999955
Colombia-Santander-Jesus_Maria,0.7519417498820042
Colombia-Santander-Jordan,0.14344646650000048
Colombia-Santander-La_Belleza,0.4692069012500202
Colombia-Santander-Landazuri,0.3804296493532087
Colombia-Santander-La_Paz,0.6984791306380038
Colombia-Santander-Lebrija,0.007860156548001257
Colombia-Santander-Los_Santos,0.12581751178100137
Colombia-Santander-Macaravita,0.6428082077000046
Colombia-Santander-Malaga,0.3171363560450082
Colombia-Santander-Matanza,0.05016970616399947
Colombia-Santander-Mogotes,0.4257390949780019
Colombia-Santander-Molagavita,0.28631542551400774
Colombia-Santander-Ocamonte,0.5932435269690015
Colombia-Santander-Oiba,0.7464022333000025
Colombia-Santander-Onzaga,0.6801423426729974
Colombia-Santander-Palmar,0.35556576176080706
Colombia-Santander-Palmas_Del_Socorro,0.5239064345240474
Colombia-Santander-Paramo,0.4829853207250003
Colombia-Santander-Piedecuesta,0.018389272525001523
Colombia-Santander-Pinchote,0.33631819089999904
Colombia-Santander-Puente_Nacional,0.8772622105540044
Colombia-Santander-Puerto_Parra,0.0852722623782094
Colombia-Santander-Puerto_Wilches,0.16814450861599334
Colombia-Santander-Rionegro,0.043641333793997886
Colombia-Santander-Sabana_De_Torres,2.7126289000015292e-05
Colombia-Santander-San_Andres,9.431652133927765
Colombia-Santander-San_Benito,0.851667709121004
Colombia-Santander-San_Gil,0.3084197653760001
Colombia-Santander-San_Joaquin,0.5288554255330022
Colombia-Santander-San_Jose_De_Miranda,0.35324677019700457
Colombia-Santander-San_Miguel,0.004297249999999828
Colombia-Santander-San_Vicente_De_Chucuri,0.13956950861300033
Colombia-Santander-Santa_Barbara,0.11955656324199995
Colombia-Santander-Santa_Helena_Del_Opon,0.5537696777688454
Colombia-Santander-Simacota,0.49142599489999433
Colombia-Santander-Socorro,0.43205839190599715
Colombia-Santander-Suaita,0.9901893391174079
Colombia-Santander-Sucre,2.813401874618001
Colombia-Santander-Surata,0.07726030951400006
Colombia-Santander-Tona,0.03180782594899804
Colombia-Santander-Valle_De_San_Jose,0.4386191385319997
Colombia-Santander-Velez,0.7256617169959985
Colombia-Santander-Vetas,0.11070204579999753
Colombia-Santander-Villanueva,0.09936277393699919
Colombia-Santander-Zapatoca,0.11095340629299849
Colombia-Sucre-Sincelejo,0.9878134655901797
Colombia-Sucre-Buenavista,0.030235684073000202
Colombia-Sucre-Caimito,2.4154403074639936
Colombia-Sucre-Coloso,0.6593779125000016
Colombia-Sucre-Corozal,0.9884758338979936
Colombia-Sucre-Covenas,0.8136122205730031
Colombia-Sucre-Chalan,0.5966902259886098
Colombia-Sucre-El_Roble,1.516808378
Colombia-Sucre-Galeras,0.5438546225213201
Colombia-Sucre-Guaranda,2.2167071067249964
Colombia-Sucre-La_Union,0.15494573485802798
Colombia-Sucre-Los_Palmitos,0.889227066535999
Colombia-Sucre-Majagual,2.5750589163009803
Colombia-Sucre-Morroa,0.9624515285379968
Colombia-Sucre-Ovejas,0.6694554914058125
Colombia-Sucre-Palmito,0.9150217056100005
Colombia-Sucre-Sampues,1.2434791659249966
Colombia-Sucre-San_Benito_Abad,2.0859846852250024
Colombia-Sucre-San_Juan_De_Betulia,1.1077969749519951
Colombia-Sucre-San_Marcos,2.8014867333129967
Colombia-Sucre-San_Onofre,0.30157672198399865
Colombia-Sucre-San_Pedro,0.3818402441999998
Colombia-Sucre-San_Luis_De_Since,1.2397869936499946
Colombia-Sucre-Sucre,2.813401874618001
Colombia-Sucre-Santiago_De_Tolu,0.5851377557539998
Colombia-Sucre-Tolu_Viejo,0.7073609611990103
Colombia-Tolima-Ibague,0.2079337688199917
Colombia-Tolima-Alpujarra,0.3448473444999954
Colombia-Tolima-Alvarado,0.09171457716999853
Colombia-Tolima-Ambalema,0.10843360629699926
Colombia-Tolima-Anzoategui,0.1909676269219939
Colombia-Tolima-Armero,0.2907670564999968
Colombia-Tolima-Ataco,0.8294563431529949
Colombia-Tolima-Cajamarca,0.08239485160000007
Colombia-Tolima-Carmen_De_Apicala,0.028795465744999978
Colombia-Tolima-Casabianca,0.3402071107129937
Colombia-Tolima-Chaparral,0.6965799783700055
Colombia-Tolima-Coello,0.007910775745999445
Colombia-Tolima-Coyaima,0.3985747509459925
Colombia-Tolima-Cunday,0.06904658510899925
Colombia-Tolima-Dolores,0.3980760185000006
Colombia-Tolima-Espinal,0.028080917041998447
Colombia-Tolima-Falan,0.18594266944201035
Colombia-Tolima-Flandes,0.00018133145080995254
Colombia-Tolima-Fresno,0.22192160294899943
Colombia-Tolima-Guamo,0.10045753962499934
Colombia-Tolima-Herveo,0.3925667237740098
Colombia-Tolima-Honda,0.06446705448500047
Colombia-Tolima-Icononzo,0.08723715122899871
Colombia-Tolima-Lerida,0.24471687021800023
Colombia-Tolima-Libano,0.43073828457700536
Colombia-Tolima-Mariquita,0.10976516224999563
Colombia-Tolima-Melgar,0.03382724387299918
Colombia-Tolima-Murillo,0.2634660521999975
Colombia-Tolima-Natagaima,0.5351037413299966
Colombia-Tolima-Ortega,0.301209064517001
Colombia-Tolima-Palocabildo,0.23445328985999853
Colombia-Tolima-Piedras,0.06371490882499938
Colombia-Tolima-Planadas,0.8315837615699707
Colombia-Tolima-Prado,0.31665789672399736
Colombia-Tolima-Purificacion,0.21125902454499795
Colombia-Tolima-Rioblanco,0.7112546909000096
Colombia-Tolima-Roncesvalles,0.2791324616945004
Colombia-Tolima-Rovira,0.18830804745699403
Colombia-Tolima-Saldana,0.18081721236499793
Colombia-Tolima-San_Antonio,0.4277952211220031
Colombia-Tolima-San_Luis,0.14881437715699292
Colombia-Tolima-Santa_Isabel,0.2537888424002044
Colombia-Tolima-Suarez,0.2764042946414479
Colombia-Tolima-Valle_De_San_Juan,0.10432288454460849
Colombia-Tolima-Venadillo,0.1867514721460001
Colombia-Tolima-Villahermosa,0.3768030727930093
Colombia-Tolima-Villarrica,0.1716890964100019
Colombia-Valle_Del_Cauca-Cali,0.00014636143405000808
Colombia-Valle_Del_Cauca-Alcala,0.02537546289800075
Colombia-Valle_Del_Cauca-Andalucia,0.3397216321459992
Colombia-Valle_Del_Cauca-Ansermanuevo,0.14892075537800215
Colombia-Valle_Del_Cauca-Argelia,0.26160727647698984
Colombia-Valle_Del_Cauca-Bolivar,1.8949261521680796
Colombia-Valle_Del_Cauca-Buenaventura,0.43725106854784623
Colombia-Valle_Del_Cauca-Guadalajara_De_Buga,0.2503990432456224
Colombia-Valle_Del_Cauca-Bugalagrande,0.30054825520200534
Colombia-Valle_Del_Cauca-Caicedonia,0.05255737443541103
Colombia-Valle_Del_Cauca-Calima,0.2258448453692506
Colombia-Valle_Del_Cauca-Candelaria,0.15879562699680938
Colombia-Valle_Del_Cauca-Cartago,0.0878392630446565
Colombia-Valle_Del_Cauca-Dagua,0.07266849490781109
Colombia-Valle_Del_Cauca-El_Aguila,0.25465215316601625
Colombia-Valle_Del_Cauca-El_Cairo,0.31567023447200143
